departure, arrival, transfers, first_mile_mode, first_mile_duration, last_mile_mode, last_mile_duration
2025-09-22 05:00, 2025-09-22 05:39, 0, walk, 01, taxi, 08
2025-09-22 07:00, 2025-09-22 07:39, 0, walk, 01, taxi, 08
2025-09-22 20:00, 2025-09-22 20:39, 0, walk, 01, taxi, 08
