,departure,arrival,transfers,first_mile_mode,first_mile_duration,last_mile_mode,last_mile_duration
77,2025-09-22 06:30:00,2025-09-22 07:00:00,0,taxi,30,walk,0
78,2025-09-22 06:35:00,2025-09-22 07:05:00,0,taxi,30,walk,0
79,2025-09-22 06:40:00,2025-09-22 07:10:00,0,taxi,30,walk,0
80,2025-09-22 06:42:00,2025-09-22 07:30:00,1,walk,14,taxi,28
81,2025-09-22 06:45:00,2025-09-22 07:15:00,0,taxi,30,walk,0
82,2025-09-22 06:48:00,2025-09-22 07:36:00,1,taxi,27,walk,14
83,2025-09-22 06:50:00,2025-09-22 07:20:00,0,taxi,30,walk,0
84,2025-09-22 06:55:00,2025-09-22 07:25:00,0,taxi,30,walk,0
85,2025-09-22 07:00:00,2025-09-22 07:30:00,0,taxi,30,walk,0
86,2025-09-22 07:05:00,2025-09-22 07:35:00,0,taxi,30,walk,0
87,2025-09-22 07:08:00,2025-09-22 07:49:00,1,walk,5,taxi,25
88,2025-09-22 07:10:00,2025-09-22 07:40:00,0,taxi,30,walk,0
89,2025-09-22 07:15:00,2025-09-22 07:45:00,0,taxi,30,walk,0
90,2025-09-22 07:20:00,2025-09-22 07:50:00,0,taxi,30,walk,0
91,2025-09-22 07:25:00,2025-09-22 07:55:00,0,taxi,30,walk,0
92,2025-09-22 07:27:00,2025-09-22 08:08:00,1,walk,7,taxi,28
93,2025-09-22 07:30:00,2025-09-22 08:00:00,0,taxi,30,walk,0
94,2025-09-22 07:35:00,2025-09-22 08:05:00,0,taxi,30,walk,0
95,2025-09-22 07:40:00,2025-09-22 08:10:00,0,taxi,30,walk,0
96,2025-09-22 07:42:00,2025-09-22 08:30:00,1,walk,14,taxi,28
97,2025-09-22 07:45:00,2025-09-22 08:15:00,0,taxi,30,walk,0
98,2025-09-22 07:50:00,2025-09-22 08:20:00,0,taxi,30,walk,0
99,2025-09-22 07:55:00,2025-09-22 08:25:00,0,taxi,30,walk,0
100,2025-09-22 08:00:00,2025-09-22 08:30:00,0,taxi,30,walk,0
101,2025-09-22 08:05:00,2025-09-22 08:35:00,0,taxi,30,walk,0
