,departure,arrival,transfers,first_mile_mode,first_mile_duration,last_mile_mode,last_mile_duration
77,2025-06-16 12:19:00,2025-06-16 15:13:00,3,taxi,5,walk,5
78,2025-06-16 12:25:00,2025-06-16 15:18:00,4,taxi,4,walk,5
79,2025-06-16 12:25:00,2025-06-16 15:23:00,3,taxi,4,walk,5
80,2025-06-16 12:26:00,2025-06-16 15:18:00,3,walk,9,walk,5
81,2025-06-16 12:26:00,2025-06-16 15:23:00,2,walk,9,walk,5
82,2025-06-16 12:27:00,2025-06-16 15:13:00,3,taxi,28,walk,5
83,2025-06-16 12:33:00,2025-06-16 16:13:00,4,walk,10,walk,5
84,2025-06-16 12:35:00,2025-06-16 15:43:00,5,taxi,25,walk,5
85,2025-06-16 13:19:00,2025-06-16 16:13:00,4,taxi,5,walk,5
86,2025-06-16 13:21:00,2025-06-16 16:18:00,4,taxi,5,walk,5
87,2025-06-16 13:21:00,2025-06-16 16:23:00,3,taxi,5,walk,5
88,2025-06-16 13:25:00,2025-06-16 16:18:00,5,taxi,4,walk,5
89,2025-06-16 13:25:00,2025-06-16 16:23:00,4,taxi,4,walk,5
90,2025-06-16 13:26:00,2025-06-16 16:18:00,4,walk,9,walk,5
91,2025-06-16 13:26:00,2025-06-16 16:23:00,3,walk,9,walk,5
92,2025-06-16 13:26:00,2025-06-16 17:18:00,2,walk,9,walk,5
93,2025-06-16 13:27:00,2025-06-16 16:13:00,4,taxi,28,walk,5
94,2025-06-16 13:28:00,2025-06-16 17:12:00,3,walk,10,walk,5
95,2025-06-16 14:14:00,2025-06-16 17:18:00,3,walk,9,walk,5
96,2025-06-16 14:19:00,2025-06-16 17:12:00,3,taxi,5,walk,5
97,2025-06-16 14:26:00,2025-06-16 17:18:00,3,taxi,5,walk,5
98,2025-06-16 14:27:00,2025-06-16 17:12:00,3,taxi,28,walk,5
99,2025-06-16 14:29:00,2025-06-16 18:16:00,4,walk,9,walk,5
100,2025-06-16 14:29:00,2025-06-16 18:18:00,3,walk,9,walk,5
101,2025-06-16 15:14:00,2025-06-16 18:16:00,5,walk,9,walk,5
102,2025-06-16 15:14:00,2025-06-16 18:18:00,4,walk,9,walk,5
103,2025-06-16 15:21:00,2025-06-16 18:16:00,4,taxi,5,walk,5
104,2025-06-16 15:21:00,2025-06-16 18:18:00,3,taxi,5,walk,5
105,2025-06-16 15:26:00,2025-06-16 18:16:00,5,taxi,5,walk,5
106,2025-06-16 15:26:00,2025-06-16 18:18:00,4,taxi,5,walk,5
107,2025-06-16 15:27:00,2025-06-16 18:16:00,4,taxi,28,walk,5
108,2025-06-16 15:29:00,2025-06-16 19:16:00,3,walk,9,walk,5
109,2025-06-16 16:14:00,2025-06-16 19:16:00,4,walk,9,walk,5
110,2025-06-16 16:14:00,2025-06-16 19:18:00,3,walk,9,walk,5
111,2025-06-16 16:19:00,2025-06-16 19:16:00,3,taxi,5,walk,5
112,2025-06-16 16:26:00,2025-06-16 19:16:00,4,taxi,5,walk,5
113,2025-06-16 16:26:00,2025-06-16 19:18:00,3,taxi,5,walk,5
114,2025-06-16 16:27:00,2025-06-16 19:16:00,3,taxi,28,walk,5
115,2025-06-16 16:30:00,2025-06-16 20:16:00,5,walk,10,walk,5
116,2025-06-16 16:30:00,2025-06-16 20:18:00,4,walk,10,walk,5
117,2025-06-16 16:30:00,2025-06-16 21:10:00,3,walk,10,walk,5
118,2025-06-16 17:21:00,2025-06-16 20:16:00,5,taxi,5,walk,5
119,2025-06-16 17:21:00,2025-06-16 20:18:00,4,taxi,5,walk,5
120,2025-06-16 17:28:00,2025-06-16 21:10:00,4,taxi,18,walk,5
121,2025-06-16 18:19:00,2025-06-16 21:10:00,3,taxi,5,walk,5
122,2025-06-16 18:27:00,2025-06-16 22:11:00,3,taxi,27,walk,5
123,2025-06-16 18:31:00,2025-06-16 22:11:00,4,taxi,27,walk,5
124,2025-06-16 18:31:00,2025-06-17 05:23:00,3,taxi,27,walk,5
125,2025-06-16 19:06:00,2025-06-16 23:44:00,4,taxi,18,walk,8
126,2025-06-16 19:19:00,2025-06-16 22:11:00,3,taxi,5,walk,5
127,2025-06-16 19:21:00,2025-06-16 22:57:00,6,taxi,5,walk,5
128,2025-06-16 20:19:00,2025-06-16 23:44:00,3,taxi,5,walk,8
129,2025-06-16 20:21:00,2025-06-17 00:50:00,5,taxi,5,walk,8
