departure, arrival, transfers, first_mile_mode, first_mile_duration, last_mile_mode, last_mile_duration
2025-09-22 02:00, 2025-09-22 02:57, 0, taxi, 15, walk, 04
2025-09-22 02:56, 2025-09-22 04:01, 0, taxi, 19, walk, 04
2025-09-22 19:56, 2025-09-22 21:00, 0, taxi, 19, walk, 04
