,departure,arrival,transfers,first_mile_mode,first_mile_duration,last_mile_mode,last_mile_duration
0,2025-09-22 15:30:00,2025-09-22 16:27:00,0,taxi,57,walk,0
1,2025-09-22 15:35:00,2025-09-22 16:32:00,0,taxi,57,walk,0
2,2025-09-22 15:40:00,2025-09-22 16:37:00,0,taxi,57,walk,0
3,2025-09-22 15:45:00,2025-09-22 16:42:00,0,taxi,57,walk,0
4,2025-09-22 15:50:00,2025-09-22 16:47:00,0,taxi,57,walk,0
5,2025-09-22 15:55:00,2025-09-22 16:52:00,0,taxi,57,walk,0
6,2025-09-22 16:00:00,2025-09-22 16:57:00,0,taxi,57,walk,0
